pos	صبحج الله بالخير يا 🇰 🇼 🇰 🇼 🇰 🇼 وصبحكم الله بالخير حبايبي 😗 😗
pos	❤ 🌹 سبحان الله ( 3 مرات ) الحمدلله ( 3 مرات ) لا اله الا الله ( 3 مرات ) الله اكبر ( 3 مرات ) لا حول ولا قوة الا بالله ( 3 مرات …
pos	افاا وانا اقدر ماارتوتلك 😊
pos	النومه كلها راحت بأحلام غبية 😀 .
pos	علاقات سطحيه = حياة صحية 😁
pos	أتمنى تطلقونه من منطقة خالية من السكان بمسافة لاتقل عن كلم من كل الإتجاهات من باب الإحتياط بس 🙂
pos	فدااتم 😗 😗 😗 😗
pos	اذاالقطو الشيرازي معاه دفتر تطعيماته تروني شراي 😂 😎
pos	وقالت علا : " زي القمر ما شاء الله "
pos	. . مافي إعاقة . . الإعاقة إعاقة الفكر . . إعاقته عن التقدم والإنجاز والنجاح وح ُ ب ومساعدة الغير . . لا داعي لجسدك مهما كان . . …
pos	تتذكرون مباراة والنصر اللي لقمناهم 🖐 🏼 ليلة التتويج 😁 ترى بعد كل هزيمة عندهم تضليل لجمهوره …
pos	ضحكت يعني قلبها مال . ‘ 😚 😚
pos	💪 . . ماشاء الله 👍 👍 👍 👍 👍 . . .
pos	اهم شي راحتي 😙
pos	باذن الله 😊
pos	والله اللي اشوفه انك متأزم أكثر من النصراويين أنفسهم 😁
pos	صباحكم كيتا 🤙 صباحكم أليسون 💪 صباحكم ڤان دايك 👊 صباحكم جوله من دون خسارة ✌ ️ نقطة من اصل نقطة 👍 أقوى دفاع بدخول …
pos	محلاكي عالإنستا 😅
pos	كي تكون متزوج وتبغي تعشى عشاء رومانسي 😍 بصح الله غالب ساكن مع داركم 🙊 🙈 😂 😂
pos	مايحرج اهل الحفل عند الاجانيب الاقريب ٍ ، ، ، ماحســب للفضيــحــة . عينه على مركى ضيوف المعـازيب ويســابـق الاجنــاب يم الذب …
pos	شفت الفلم وخلصته 😋
pos	لا تندهش 👀 إنها فقط روح الفانلة الحمراء . 💪 🏻 🔴 😉
pos	احب اطالع فيك ِ 💔 💔 🙂 . تبعثرني انا ومشاعري وكلو
pos	طاح حظج يا كرة . دا اتشاقى وياج 😙 😙 😙 شعندي غير حبيتي افولي الحلوة
pos	يا بختك اللهم لا حسد واحنا متلجين 😀 😀
pos	هه كبير معالي الوزير 👌 👌 👌 بس معليه منسامحه بالتاتو يترك صدرو لزعيمه 😂 😂 😂 😂 😂 😂 😂 😂 👏 👏 👏
pos	امين يا رب حبيبتي . . ويسعدك ويوفقك بحياتك 😙 😐
pos	ما كنه الا لعبة ٍ مثل البلوت تمسي بها تاجر وتصبح ما معك منها شعرهـ . . 👌
pos	حبيبي بالهنا والشفا يارب 😂 ❤
pos	⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ♡ ♩ خلوني اغرد لها من عقل ولا من جنون اهم شي انها تعرف ان السوالف صوبها . . قصيدي وتستاهله ترضون ولا ت …
