neg	. ❍ ✍ 📃 لا تحزن ؏ ـلۍ شخص تغيرت تصرفآتةة وتجآهلك فجآهۂ فقد يكون اعتزل التمثيل . في حياتك مجرد ذوق 💔 🔕 ❤ ️ 🌺
neg	🕊 📨 ⇣ " بــ ؏ ــض ُ آلـبـش َ ــر أخــلآقـه ُ ــم فـي غـيـب ُ ــوبـهہ مــدى آلح َ ـيــاهہ • " 📨 🔕
neg	أحيانا ً تظن أنك تشع ُ ر بحاجة شديدة للإختفاء . . بينما في الحقيقة أنت تحتاج لمن يجدك . . ! ! 🔕
neg	☤ العتب مثل التعب نفس الحروف وكلما زاد العتب . . زاد التعب البشر مثلك . . تحاصرهم ظروف إلتماس العذر خير من العتب 🔕 …
neg	• . . . . إن لم ت ُ حسن فلا تؤذي . { 🔕 }
neg	( و َ اج ْ ع َ ل ل ِ ّ ي ل ِ س َ ان َ ص ِ د ْ ق ٍ ف ِ ي ال ْ آخ ِ ر ِ ين َ و َ اج ْ ع َ ل ْ ن ِ ي م ِ ن و َ ر َ ث َ ة ِ ج َ ن َ ّ ة ِ الن َ ّ ع ِ يم ِ ) " " " " 💜 😍 🔕 : …
neg	📵 🎵 🔕 " . . بحـة جفـا صـوتك ولـو كنـت زعـلان تسوى سـواليف العـرب كـلـبـوهــا . 💗 🔐 💗 🔐 : …
neg	📵 🎵 🔕 " . . كنت احبك وكنت توحشني واجيك ما كرهتك بس " طبعك ما يطاق " - كنت حولك كنت كل ّ ي بين إيديك وارتخت فيني يدينك . . لـ البعاد …
neg	🔕 محد يبقـى لـك مثــل ﻣــا كان واغلب ھ البشر خيبه ورى خيبه يا إنك تنصدم فـي أعــز إﻧﺳان يا انك تلاقـي ﻋكس هـ الطيبه 🤷 🏻 ‍ ♀ …
neg	لا قيمة لأراء الناس مادامت أفعالك تمنحك ضميرا ً مريحا ً 🔕 . .
neg	• . . . . إن لم ت ُ حسن فلا تؤذي . { 🔕 }
neg	⠀ ⠀ ⠀ بعـض آلغيـاب يمـر فـي آلقلـب عـادي يطـري علـى آلخـافق لحظـات ويفـوت وبعضہ لـو انـهہ مـر فـي القلـب هـادي يشبہ ونيـن الـ …
neg	⠀ ⠀ ⠀ توادعنـا بـلا موعـد بعـد ضويـت عشـر شمـوع وطفيـت الشمـوع وراحـت أحـلامي رمـاديہ مثـل مـ قالهـا عبـدالگـريم بصـوتہ المس …
neg	⠀ ⠀ ⠀ الفضفضہ نـوع مـن التعـري ؛ فـلا ت ّ عـر ضعفـگ الأ لمـن يهتـم لـ ستـرگ ؛ " فليـس الجميـع يهتـم بـہ " ⠀ ⠀ 🔕
neg	⠀ ⠀ ⠀ توادعنـا بـلا موعـد بعـد ضويـت عشـر شمـوع وطفيـت الشمـوع وراحـت أحـلامي رمـاديہ مثـل مـ قالهـا عبـدالگـريم بصـوتہ المس …
neg	⠀ ⠀ ⠀ المشـاعر لمـا ت ُ حبـط أگثـر مـن مـرهہ يجيهـا شعـور الصمـت المـؤبد ؛ " هل ٰ آ بـ الصم ٰ ت دآم الصمت مـ يجرح " ⠀ ⠀ 🔕 …
neg	⠀ ⠀ ⠀ الفضفضہ نـوع مـن التعـري ؛ فـلا ت ّ عـر ضعفـگ الأ لمـن يهتـم لـ ستـرگ ؛ " فليـس الجميـع يهتـم بـہ " ⠀ ⠀ 🔕
neg	⠀ ⠀ ⠀ المشـاعر لمـا ت ُ حبـط أگثـر مـن مـرهہ يجيهـا شعـور الصمـت المـؤبد ؛ " هل ٰ آ بـ الصم ٰ ت دآم الصمت مـ يجرح " ⠀ ⠀ 🔕 …
neg	مــدللهہ و ؏ ــنــيــده جــدا هہــكــذا خــلقــت أنــوثــنــي ✨ ╰ ╯ ┃ ╰ ━ ╯ ┃ ┃ ╰ ╯ ┃ ┃ ╰ ┻ ┻ 😴 🔕 ┻ ┻ ━ …
neg	ذرب 📣 📣 📣 الله يسعدك ابي هالكرسي 🔕 ❤ ️
neg	آﻵستغفآر جن ّ ـہ َ و رآحـہ َ لآ ت ُ وصف ' آس ّ تغف ِ ر ُ ك ربي َ و آتوب َ إليک ! ! | 🔕 💜
neg	🌸 🔕 💭 أفعل آلجميل وعآمل النآس بإحسان ٓ تـرآ اﻵعمار تـروح وآلطـيـب يبـقى .
neg	⠀ ⠀ ⠀ بعـض آلغيـاب يمـر فـي آلقلـب عـادي يطـري علـى آلخـافق لحظـات ويفـوت وبعضہ لـو انـهہ مـر فـي القلـب هـادي يشبہ ونيـن الـ …
neg	☤ كن أنت . . عش حرآ . . ولاتتبع ذات القطيع 🔕 ✿ ﮼ فايز ♡ ⚑
neg	⠀ ⠀ ⠀ توادعنـا بـلا موعـد بعـد ضويـت عشـر شمـوع وطفيـت الشمـوع وراحـت أحـلامي رمـاديہ مثـل مـ قالهـا عبـدالگـريم بصـوتہ المس …
neg	⠀ ⠀ ⠀ الفضفضہ نـوع مـن التعـري ؛ فـلا ت ّ عـر ضعفـگ الأ لمـن يهتـم لـ ستـرگ ؛ " فليـس الجميـع يهتـم بـہ " ⠀ ⠀ 🔕
neg	⠀ ⠀ ⠀ المشـاعر لمـا ت ُ حبـط أگثـر مـن مـرهہ يجيهـا شعـور الصمـت المـؤبد ؛ " هل ٰ آ بـ الصم ٰ ت دآم الصمت مـ يجرح " ⠀ ⠀ 🔕 …
neg	☤ العتب مثل التعب نفس الحروف وكلما زاد العتب . . زاد التعب البشر مثلك . . تحاصرهم ظروف إلتماس العذر خير من العتب 🔕 …
neg	ودي ﺎبوح كل مابخاطري مكنون لكن ظروف آلوقت تلزم سكوتي - 💔 🔕 ❋ ̯ " ء
neg	⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ " يا لها من قوة تلك التي تلب ّ ستني وأنا أشاهد جميع من أحببت وهم يتحولون إلى غرباء ، ولم أفعل شيئ ً ا . " 💔 🔕 ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ …
neg	ودي ﺎبوح كل مابخاطري مكنون لكن ظروف آلوقت تلزم سكوتي - 💔 🔕 ❋ ̯ " ء
neg	ﺈلغلط لحظہ ، و ﺈلندم َ يبقئ سنين . 💔 🔕
neg	حتى ابتسامتي خالطتها ، دمعة الفقد لك ولبعض منك حتى دعاباتك تلك . . افتقدتها تعال ولو حلما لعلك تعلم كم اشتقت لك ! …
neg	🕊 📨 ⇣ " بــ ؏ ــض ُ آلـبـش َ ــر أخــلآقـه ُ ــم فـي غـيـب ُ ــوبـهہ مــدى آلح َ ـيــاهہ • " 📨 🔕
neg	الكسور تبني بنا جسورا من القسوة . . قد لات ُ زيلها جميع مبررات الدنيا ، وبعض الجروح تظل وإن ح ُ قن ِ ت بجرعات من الأعذار ! …
neg	النصر لم يكن يبحث عن الثلاث نقاط . . بقدر ماكان يبحث عن النزاهه والعدل عندرفعه للإحتجاج وكان يستند ع …
neg	النصر لم يكن يبحث عن الثلاث نقاط . . بقدر ماكان يبحث عن النزاهه والعدل عندرفعه للإحتجاج وكان يستند ع …
neg	ﺈلغلط لحظہ ، و ﺈلندم َ يبقئ سنين . 💔 🔕
neg	⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ " يا لها من قوة تلك التي تلب ّ ستني وأنا أشاهد جميع من أحببت وهم يتحولون إلى غرباء ، ولم أفعل شيئ ً ا . " 💔 🔕 ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ …
neg	⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ما قدرت القى لـ هذا القلب حل 💔 🔕 ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ 💭
neg	أجعل علاقتك مع الناس كأوراق الشجر من يبقى يثمر و من يسقط لا يعود . . ! 🔕 ˹ ✿ ⁾
neg	⠀ ⠀ ⠀ المشـاعر لمـا ت ُ حبـط أگثـر مـن مـرهہ يجيهـا شعـور الصمـت المـؤبد ؛ " هل ٰ آ بـ الصم ٰ ت دآم الصمت مـ يجرح " ⠀ ⠀ 🔕 …
neg	⠀ ⠀ ⠀ الفضفضہ نـوع مـن التعـري ؛ فـلا ت ّ عـر ضعفـگ الأ لمـن يهتـم لـ ستـرگ ؛ " فليـس الجميـع يهتـم بـہ " ⠀ ⠀ 🔕
